"STATION","NAME","DATE","TMAX"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-02-17","52"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-02-18","57"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-02-19","56"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-02-20","50"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-02-21","53"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-02-22","54"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-02-23","54"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-02-24","50"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-02-25","49"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-02-26","45"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-02-27","40"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-02-28","41"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-03-01","47"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-03-02","47"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-03-03","45"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-03-04","44"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-03-05","42"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-03-06","47"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-03-07","49"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-03-08","47"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-03-09","47"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-03-10","48"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-03-11","54"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-03-12","55"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-03-13","58"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-03-14","56"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-03-15","51"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-03-16","55"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-03-17","52"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-03-18","52"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-03-19","56"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-03-20","50"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-03-21","48"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-03-22","49"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-03-23","51"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-03-24","55"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-03-25","56"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-03-26","60"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-03-27","60"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-03-28","55"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-03-29","60"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-03-30","53"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-03-31","47"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-04-01","45"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-04-02","47"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-04-03","46"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-04-04","45"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-04-05","52"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-04-06","48"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-04-07","45"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-04-08","44"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-04-09","45"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-04-10","45"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-04-11","44"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-04-12","45"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-04-13","46"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-04-14","46"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-04-15","45"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-04-16","50"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-04-17","51"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-04-18","54"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-04-19","52"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-04-20","57"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-04-21","61"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-04-22","59"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-04-23","60"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-04-24","57"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-04-25","54"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-04-26","57"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-04-27","57"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-04-28","52"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-04-29","50"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-04-30","58"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-05-01","60"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-05-02","62"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-05-03","60"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-05-04","54"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-05-05","56"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-05-06","60"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-05-07","59"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-05-08","65"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-05-09","59"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-05-10","53"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-05-11","54"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-05-12","53"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-05-13","55"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-05-14","57"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-05-15","62"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-05-16","64"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-05-17","65"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-05-18","68"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-05-19","55"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-05-20","62"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-05-21","64"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-05-22","67"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-05-23","69"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-05-24","62"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-05-25","53"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-05-26","52"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-05-27","54"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-05-28","51"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-05-29","50"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-05-30","48"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-05-31","51"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-06-01","54"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-06-02","55"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-06-03","63"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-06-04","67"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-06-05","58"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-06-06","65"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-06-07","56"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-06-08","62"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-06-09","58"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-06-10","55"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-06-11","60"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-06-12","58"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-06-13","57"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-06-14","56"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-06-15","60"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-06-16","66"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-06-17","58"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-06-18","68"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-06-19","73"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-06-20","69"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-06-21","62"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-06-22","67"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-06-23","67"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-06-24","67"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-06-25","61"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-06-26","62"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-06-27","64"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-06-28","63"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-06-29","60"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-06-30","63"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-07-01","63"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-07-02","71"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-07-03","69"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-07-04","68"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-07-05","63"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-07-06","67"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-07-07","62"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-07-08","65"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-07-09","64"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-07-10","64"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-07-11","54"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-07-12","63"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-07-13","64"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-07-14","65"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-07-15","65"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-07-16","63"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-07-17","67"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-07-18","65"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-07-19","69"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-07-20","66"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-07-21","65"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-07-22","64"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-07-23","63"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-07-24","62"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-07-25","62"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-07-26","66"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-07-27","66"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-07-28","64"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-07-29","63"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-07-30","70"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-07-31","64"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-08-01","67"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-08-02","67"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-08-03","65"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-08-04","66"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-08-05","67"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-08-06","64"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-08-07","71"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-08-08","68"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-08-09","69"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-08-10","71"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-08-11","63"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-08-12","65"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-08-13","69"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-08-14","64"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-08-15","65"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-08-16","66"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-08-17","63"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-08-18","63"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-08-19","64"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-08-20","65"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-08-21","64"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-08-22","57"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-08-23","62"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-08-24","58"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-08-25","59"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-08-26","65"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-08-27","64"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-08-28","68"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-08-29","67"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-08-30","67"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-08-31","63"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-09-01","68"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-09-02","58"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-09-03","61"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-09-04","64"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-09-05","65"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-09-06","73"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-09-07","67"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-09-08","68"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-09-09","67"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-09-10","58"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-09-11","53"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-09-12","59"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-09-13","65"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-09-14","58"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-09-15","60"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-09-16","61"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-09-17","66"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-09-18","69"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-09-19","73"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-09-20","73"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-09-21","57"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-09-22","64"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-09-23","56"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-09-24","56"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-09-25","57"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-09-26","56"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-09-27","55"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-09-28","62"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-09-29","57"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-09-30","57"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-10-01","55"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-10-02","57"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-10-03","51"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-10-04","53"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-10-05","56"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-10-06","54"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-10-07","60"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-10-08","60"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-10-09","58"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-10-10","54"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-10-11","58"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-10-12","60"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-10-13","54"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-10-14","53"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-10-15","50"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-10-16","47"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-10-17","49"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-10-18","49"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-10-19","57"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-10-20","60"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-10-21","61"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-10-22","53"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-10-23","53"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-10-24","50"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-10-25","53"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-10-26","47"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-10-27","49"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-10-28","48"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-10-29","50"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-10-30","47"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-10-31","47"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-11-01","45"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-11-02","47"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-11-03","44"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-11-04","48"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-11-05","51"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-11-06","53"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-11-07","59"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-11-08","54"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-11-09","48"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-11-10","49"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-11-11","49"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-11-12","47"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-11-13","47"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-11-14","44"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-11-15","42"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-11-16","39"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-11-17","40"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-11-18","45"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-11-19","53"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-11-20","57"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-11-21","49"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-11-22","48"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-11-23","50"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-11-24","50"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-11-25","50"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-11-26","54"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-11-27","50"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-11-28","47"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-11-29","51"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-11-30","52"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-12-01","50"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-12-02","47"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-12-03","38"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-12-04","35"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-12-05","34"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-12-06","51"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-12-07","52"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-12-08","54"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-12-09","53"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-12-10","53"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-12-11","49"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-12-12","59"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-12-13","60"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-12-14","49"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-12-15","56"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-12-16","55"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-12-17","44"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-12-18","43"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-12-19","38"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-12-20","42"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-12-21","47"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-12-22","41"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-12-23","54"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-12-24","44"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-12-25","49"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-12-26","41"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-12-27","37"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-12-28","50"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-12-29","51"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","1998-12-30","47"
